Country,COW,COW#,World Bank,Year,Amnesty,State Dept.
Zimbabwe,ZIM,552,ZWE,1980,3,2
Zimbabwe,ZIM,552,ZWE,1981,3,2
Zimbabwe,ZIM,552,ZWE,1982,3,3
Zimbabwe,ZIM,552,ZWE,1983,4,5
Zimbabwe,ZIM,552,ZWE,1984,5,4
Zimbabwe,ZIM,552,ZWE,1985,4,5
Zimbabwe,ZIM,552,ZWE,1986,3,3
Zimbabwe,ZIM,552,ZWE,1987,3,3
Zimbabwe,ZIM,552,ZWE,1988,2,3
Zimbabwe,ZIM,552,ZWE,1989,2,3
Zimbabwe,ZIM,552,ZWE,1990,2,3
Zimbabwe,ZIM,552,ZWE,1991,2,2
Zimbabwe,ZIM,552,ZWE,1992,2,2
Zimbabwe,ZIM,552,ZWE,1993,2,2
Zimbabwe,ZIM,552,ZWE,1994,2,2
Zimbabwe,ZIM,552,ZWE,1995,2,2
Zimbabwe,ZIM,552,ZWE,1996,2,4
Zimbabwe,ZIM,552,ZWE,1997,2,2
Zimbabwe,ZIM,552,ZWE,1998,3,2
Zimbabwe,ZIM,552,ZWE,1999,3,3
Zimbabwe,ZIM,552,ZWE,2000,4,3
Zimbabwe,ZIM,552,ZWE,2001,4,3
Zimbabwe,ZIM,552,ZWE,2002,4,3
Zimbabwe,ZIM,552,ZWE,2003,4,4
Zimbabwe,ZIM,552,ZWE,2004,3,4
Zimbabwe,ZIM,552,ZWE,2005,4,4
Zimbabwe,ZIM,552,ZWE,2006,4,4
Zimbabwe,ZIM,552,ZWE,2007,4,4
Zimbabwe,ZIM,552,ZWE,2008,4,5
Zimbabwe,ZIM,552,ZWE,2009,3,4
Zimbabwe,ZIM,552,ZWE,2010,3,4
Zimbabwe,ZIM,552,ZWE,2011,3,4
Malawi,MAW,553,MWI,1976,3, 
Malawi,MAW,553,MWI,1977,2,3
Malawi,MAW,553,MWI,1978,2,2
Malawi,MAW,553,MWI,1979,2,2
Malawi,MAW,553,MWI,1980,2,2
Malawi,MAW,553,MWI,1981,2,2
Malawi,MAW,553,MWI,1982,2,2
Malawi,MAW,553,MWI,1983,3,3
Malawi,MAW,553,MWI,1984,2,2
Malawi,MAW,553,MWI,1985,3,3
Malawi,MAW,553,MWI,1986,3,2
Malawi,MAW,553,MWI,1987, , 
Malawi,MAW,553,MWI,1988,2,2
Malawi,MAW,553,MWI,1989,3,2
Malawi,MAW,553,MWI,1990,2,3
Malawi,MAW,553,MWI,1991,3,3
Malawi,MAW,553,MWI,1992,3,3
Malawi,MAW,553,MWI,1993,2,2
Malawi,MAW,553,MWI,1994,2,2
Malawi,MAW,553,MWI,1995,2,2
Malawi,MAW,553,MWI,1996,2,2
Malawi,MAW,553,MWI,1997,2,2
Malawi,MAW,553,MWI,1998, ,2
Malawi,MAW,553,MWI,1999, ,2
Malawi,MAW,553,MWI,2000,2,2
Malawi,MAW,553,MWI,2001,2,2
Malawi,MAW,553,MWI,2002,3,3
Malawi,MAW,553,MWI,2003,2,3
Malawi,MAW,553,MWI,2004,3,2
Malawi,MAW,553,MWI,2005,3,3
Malawi,MAW,553,MWI,2006,3,3
Malawi,MAW,553,MWI,2007,2,3
Malawi,MAW,553,MWI,2008,2,3
Malawi,MAW,553,MWI,2009,2,2
Malawi,MAW,553,MWI,2010,2,3
Malawi,MAW,553,MWI,2011,3,3
South Africa,SAF,560,ZAF,1976,4, 
South Africa,SAF,560,ZAF,1977,4,3
South Africa,SAF,560,ZAF,1978,3, 
South Africa,SAF,560,ZAF,1979,3,3
South Africa,SAF,560,ZAF,1980,3,3
South Africa,SAF,560,ZAF,1981,3,2
South Africa,SAF,560,ZAF,1982,3,3
South Africa,SAF,560,ZAF,1983,4,2
South Africa,SAF,560,ZAF,1984,3,3
South Africa,SAF,560,ZAF,1985,4,4
South Africa,SAF,560,ZAF,1986,5,5
South Africa,SAF,560,ZAF,1987,4,5
South Africa,SAF,560,ZAF,1988,4,5
South Africa,SAF,560,ZAF,1989,4,4
South Africa,SAF,560,ZAF,1990,4,4
South Africa,SAF,560,ZAF,1991,5,4
South Africa,SAF,560,ZAF,1992,5,4
South Africa,SAF,560,ZAF,1993,5,5
South Africa,SAF,560,ZAF,1994,5,4
South Africa,SAF,560,ZAF,1995,4,4
South Africa,SAF,560,ZAF,1996,4,4
South Africa,SAF,560,ZAF,1997,4,3
South Africa,SAF,560,ZAF,1998,4,4
South Africa,SAF,560,ZAF,1999,3,3
South Africa,SAF,560,ZAF,2000,4,2
South Africa,SAF,560,ZAF,2001,4,3
South Africa,SAF,560,ZAF,2002,3,3
South Africa,SAF,560,ZAF,2003,3,3
South Africa,SAF,560,ZAF,2004,3,3
South Africa,SAF,560,ZAF,2005,3,3
South Africa,SAF,560,ZAF,2006,3,3
South Africa,SAF,560,ZAF,2007,3,4
South Africa,SAF,560,ZAF,2008,3,3
South Africa,SAF,560,ZAF,2009,3,3
South Africa,SAF,560,ZAF,2010,3,3
South Africa,SAF,560,ZAF,2011,3,3
Namibia,NAM,565,NAM,1976,4,4
Namibia,NAM,565,NAM,1977,4, 
Namibia,NAM,565,NAM,1978,3, 
Namibia,NAM,565,NAM,1979,3, 
Namibia,NAM,565,NAM,1980,4,3
Namibia,NAM,565,NAM,1981,3, 
Namibia,NAM,565,NAM,1982,3, 
Namibia,NAM,565,NAM,1983,3, 
Namibia,NAM,565,NAM,1984,4,3
Namibia,NAM,565,NAM,1985,4,4
Namibia,NAM,565,NAM,1986,4,5
Namibia,NAM,565,NAM,1987,4,5
Namibia,NAM,565,NAM,1988,4,4
Namibia,NAM,565,NAM,1989,3,3
Namibia,NAM,565,NAM,1990,2,2
Namibia,NAM,565,NAM,1991,2,2
Namibia,NAM,565,NAM,1992,2,2
Namibia,NAM,565,NAM,1993, ,2
Namibia,NAM,565,NAM,1994, ,2
Namibia,NAM,565,NAM,1995, ,2
Namibia,NAM,565,NAM,1996, ,2
Namibia,NAM,565,NAM,1997, ,2
Namibia,NAM,565,NAM,1998, ,3
Namibia,NAM,565,NAM,1999,3,3
Namibia,NAM,565,NAM,2000,3,2
Namibia,NAM,565,NAM,2001,3,3
Namibia,NAM,565,NAM,2002,3,3
Namibia,NAM,565,NAM,2003,2,3
Namibia,NAM,565,NAM,2004,2,2
Namibia,NAM,565,NAM,2005,2,2
Namibia,NAM,565,NAM,2006,2,2
Namibia,NAM,565,NAM,2007,2,2
Namibia,NAM,565,NAM,2008,1,2
Namibia,NAM,565,NAM,2009,1,2
Namibia,NAM,565,NAM,2010,2,2
Namibia,NAM,565,NAM,2011,2,2
Lesotho,LES,570,LSO,1976,2,1
Lesotho,LES,570,LSO,1977,2,1
Lesotho,LES,570,LSO,1978,2,1
Lesotho,LES,570,LSO,1979,3,2
Lesotho,LES,570,LSO,1980,2,2
Lesotho,LES,570,LSO,1981,3,2
Lesotho,LES,570,LSO,1982,3,2
Lesotho,LES,570,LSO,1983,2,2
Lesotho,LES,570,LSO,1984,2,2
Lesotho,LES,570,LSO,1985,3,3
Lesotho,LES,570,LSO,1986,3,2
Lesotho,LES,570,LSO,1987,2,2
Lesotho,LES,570,LSO,1988,3,3
Lesotho,LES,570,LSO,1989,2,2
Lesotho,LES,570,LSO,1990,2,2
Lesotho,LES,570,LSO,1991,3,2
Lesotho,LES,570,LSO,1992, ,3
Lesotho,LES,570,LSO,1993,2,3
Lesotho,LES,570,LSO,1994,3,3
Lesotho,LES,570,LSO,1995,2,2
Lesotho,LES,570,LSO,1996,2,1
Lesotho,LES,570,LSO,1997,2,2
Lesotho,LES,570,LSO,1998,3,2
Lesotho,LES,570,LSO,1999,2,2
Lesotho,LES,570,LSO,2000,2,1
Lesotho,LES,570,LSO,2001,2,2
Lesotho,LES,570,LSO,2002, ,2
Lesotho,LES,570,LSO,2003, ,2
Lesotho,LES,570,LSO,2004, ,2
Lesotho,LES,570,LSO,2005, ,2
Lesotho,LES,570,LSO,2006, ,2
Lesotho,LES,570,LSO,2007, ,3
Lesotho,LES,570,LSO,2008, ,2
Lesotho,LES,570,LSO,2009,,2
Lesotho,LES,570,LSO,2010,,2
Lesotho,LES,570,LSO,2011,,2
Botswana,BOT,571,BWA,1976,2,1
Botswana,BOT,571,BWA,1977, ,1
Botswana,BOT,571,BWA,1978, ,1
Botswana,BOT,571,BWA,1979, ,1
Botswana,BOT,571,BWA,1980,1,1
Botswana,BOT,571,BWA,1981,1,1
Botswana,BOT,571,BWA,1982, ,1
Botswana,BOT,571,BWA,1983, ,1
Botswana,BOT,571,BWA,1984,1,1
Botswana,BOT,571,BWA,1985, ,1
Botswana,BOT,571,BWA,1986,1,1
Botswana,BOT,571,BWA,1987, ,1
Botswana,BOT,571,BWA,1988, ,1
Botswana,BOT,571,BWA,1989, ,1
Botswana,BOT,571,BWA,1990, ,1
Botswana,BOT,571,BWA,1991, ,1
Botswana,BOT,571,BWA,1992,2,1
Botswana,BOT,571,BWA,1993, ,1
Botswana,BOT,571,BWA,1994, ,1
Botswana,BOT,571,BWA,1995,1,1
Botswana,BOT,571,BWA,1996,1,1
Botswana,BOT,571,BWA,1997, ,1
Botswana,BOT,571,BWA,1998, ,1
Botswana,BOT,571,BWA,1999, ,1
Botswana,BOT,571,BWA,2000, ,1
Botswana,BOT,571,BWA,2001, ,1
Botswana,BOT,571,BWA,2002, ,2
Botswana,BOT,571,BWA,2003, ,2
Botswana,BOT,571,BWA,2004, ,2
Botswana,BOT,571,BWA,2005, ,2
Botswana,BOT,571,BWA,2006, ,2
Botswana,BOT,571,BWA,2007, ,2
Botswana,BOT,571,BWA,2008, ,2
Botswana,BOT,571,BWA,2009,,2
Botswana,BOT,571,BWA,2010,,1
Botswana,BOT,571,BWA,2011,,1
Swaziland,SWA,572,SWZ,1976,1,2
Swaziland,SWA,572,SWZ,1977,2,2
Swaziland,SWA,572,SWZ,1978,2,1
Swaziland,SWA,572,SWZ,1979,2,2
Swaziland,SWA,572,SWZ,1980,2,1
Swaziland,SWA,572,SWZ,1981,2,1
Swaziland,SWA,572,SWZ,1982,2,1
Swaziland,SWA,572,SWZ,1983,2,2
Swaziland,SWA,572,SWZ,1984,3,2
Swaziland,SWA,572,SWZ,1985,2,2
Swaziland,SWA,572,SWZ,1986,2,1
Swaziland,SWA,572,SWZ,1987,2,2
Swaziland,SWA,572,SWZ,1988,1,2
Swaziland,SWA,572,SWZ,1989,2,2
Swaziland,SWA,572,SWZ,1990,2,2
Swaziland,SWA,572,SWZ,1991,2,2
Swaziland,SWA,572,SWZ,1992,1,2
Swaziland,SWA,572,SWZ,1993,3,2
Swaziland,SWA,572,SWZ,1994,3,2
Swaziland,SWA,572,SWZ,1995,2,2
Swaziland,SWA,572,SWZ,1996,1,2
Swaziland,SWA,572,SWZ,1997,2,2
Swaziland,SWA,572,SWZ,1998,2,2
Swaziland,SWA,572,SWZ,1999,2,2
Swaziland,SWA,572,SWZ,2000,2,2
Swaziland,SWA,572,SWZ,2001,2,2
Swaziland,SWA,572,SWZ,2002,2,2
Swaziland,SWA,572,SWZ,2003,2,2
Swaziland,SWA,572,SWZ,2004,2,2
Swaziland,SWA,572,SWZ,2005,3,2
Swaziland,SWA,572,SWZ,2006,3,3
Swaziland,SWA,572,SWZ,2007,3,3
Swaziland,SWA,572,SWZ,2008,3,3
Swaziland,SWA,572,SWZ,2009,3,3
Swaziland,SWA,572,SWZ,2010,3,3
Swaziland,SWA,572,SWZ,2011,2,3
Madagascar,MAG,580,MDG,1976,3, 
Madagascar,MAG,580,MDG,1977, , 
Madagascar,MAG,580,MDG,1978, ,1
Madagascar,MAG,580,MDG,1979,2,2
Madagascar,MAG,580,MDG,1980,2,2
Madagascar,MAG,580,MDG,1981,2,2
Madagascar,MAG,580,MDG,1982,2,2
Madagascar,MAG,580,MDG,1983,2,2
Madagascar,MAG,580,MDG,1984, ,2
Madagascar,MAG,580,MDG,1985,2,2
Madagascar,MAG,580,MDG,1986,2,2
Madagascar,MAG,580,MDG,1987,2,2
Madagascar,MAG,580,MDG,1988,4,3
Madagascar,MAG,580,MDG,1989,3,3
Madagascar,MAG,580,MDG,1990,2,2
Madagascar,MAG,580,MDG,1991,3,3
Madagascar,MAG,580,MDG,1992,3,3
Madagascar,MAG,580,MDG,1993, ,3
Madagascar,MAG,580,MDG,1994, ,2
Madagascar,MAG,580,MDG,1995, ,2
Madagascar,MAG,580,MDG,1996, ,2
Madagascar,MAG,580,MDG,1997, ,2
Madagascar,MAG,580,MDG,1998, ,2
Madagascar,MAG,580,MDG,1999, ,2
Madagascar,MAG,580,MDG,2000,2,2
Madagascar,MAG,580,MDG,2001, ,2
Madagascar,MAG,580,MDG,2002,3,3
Madagascar,MAG,580,MDG,2003,2,2
Madagascar,MAG,580,MDG,2004, ,2
Madagascar,MAG,580,MDG,2005, ,2
Madagascar,MAG,580,MDG,2006, ,2
Madagascar,MAG,580,MDG,2007, ,2
Madagascar,MAG,580,MDG,2008, ,2
Madagascar,MAG,580,MDG,2009,4,4
Madagascar,MAG,580,MDG,2010,3,3
Madagascar,MAG,580,MDG,2011,3,3
Comoros,COM,581,COM,1976,2, 
Comoros,COM,581,COM,1977,3, 
Comoros,COM,581,COM,1978,3,2
Comoros,COM,581,COM,1979,2,2
Comoros,COM,581,COM,1980,2,2
Comoros,COM,581,COM,1981,2,2
Comoros,COM,581,COM,1982,2,2
Comoros,COM,581,COM,1983,2,2
Comoros,COM,581,COM,1984, ,2
Comoros,COM,581,COM,1985,3,2
Comoros,COM,581,COM,1986,3,2
Comoros,COM,581,COM,1987,3,3
Comoros,COM,581,COM,1988,2,2
Comoros,COM,581,COM,1989,2,2
Comoros,COM,581,COM,1990,2,1
Comoros,COM,581,COM,1991,2,1
Comoros,COM,581,COM,1992,3,2
Comoros,COM,581,COM,1993,3,1
Comoros,COM,581,COM,1994, ,2
Comoros,COM,581,COM,1995, ,2
Comoros,COM,581,COM,1996,1,1
Comoros,COM,581,COM,1997,2,3
Comoros,COM,581,COM,1998, ,1
Comoros,COM,581,COM,1999, ,3
Comoros,COM,581,COM,2000, ,2
Comoros,COM,581,COM,2001, ,2
Comoros,COM,581,COM,2002,1,1
Comoros,COM,581,COM,2003,2,2
Comoros,COM,581,COM,2004, ,1
Comoros,COM,581,COM,2005, ,1
Comoros,COM,581,COM,2006, ,1
Comoros,COM,581,COM,2007, ,3
Comoros,COM,581,COM,2008, ,3
Comoros,COM,581,COM,2009,,1
Comoros,COM,581,COM,2010,,1
Comoros,COM,581,COM,2011,,2
Mauritius,MAS,590,MUS,1976,, 
Mauritius,MAS,590,MUS,1977,,1
Mauritius,MAS,590,MUS,1978,2,1
Mauritius,MAS,590,MUS,1979,,1
Mauritius,MAS,590,MUS,1980,,1
Mauritius,MAS,590,MUS,1981,,1
Mauritius,MAS,590,MUS,1982,,1
Mauritius,MAS,590,MUS,1983,,1
Mauritius,MAS,590,MUS,1984,2,1
Mauritius,MAS,590,MUS,1985,,1
Mauritius,MAS,590,MUS,1986,1,1
Mauritius,MAS,590,MUS,1987,1,1
Mauritius,MAS,590,MUS,1988,1,1
Mauritius,MAS,590,MUS,1989,1,1
Mauritius,MAS,590,MUS,1990,1,1
Mauritius,MAS,590,MUS,1991,1,1
Mauritius,MAS,590,MUS,1992,1,1
Mauritius,MAS,590,MUS,1993,1,1
Mauritius,MAS,590,MUS,1994,,2
Mauritius,MAS,590,MUS,1995,1,1
Mauritius,MAS,590,MUS,1996,,1
Mauritius,MAS,590,MUS,1997,,1
Mauritius,MAS,590,MUS,1998,,2
Mauritius,MAS,590,MUS,1999,2,2
Mauritius,MAS,590,MUS,2000,,2
Mauritius,MAS,590,MUS,2001,2,2
Mauritius,MAS,590,MUS,2002,1,1
Mauritius,MAS,590,MUS,2003,,1
Mauritius,MAS,590,MUS,2004,,2
Mauritius,MAS,590,MUS,2005,,2
Mauritius,MAS,590,MUS,2006,,2
Mauritius,MAS,590,MUS,2007,,2
Mauritius,MAS,590,MUS,2008,,2
Mauritius,MAS,590,MUS,2009,,2
Mauritius,MAS,590,MUS,2010,,2
Mauritius ,MAS,590,MUS,2011,,2
Seychelles,SEY,591,SYC,1976,1, 
Seychelles,SEY,591,SYC,1977, , 
Seychelles,SEY,591,SYC,1978, ,1
Seychelles,SEY,591,SYC,1979,2,2
Seychelles,SEY,591,SYC,1980, ,2
Seychelles,SEY,591,SYC,1981,2,2
Seychelles,SEY,591,SYC,1982,2,2
Seychelles,SEY,591,SYC,1983, ,2
Seychelles,SEY,591,SYC,1984,2,2
Seychelles,SEY,591,SYC,1985,2,2
Seychelles,SEY,591,SYC,1986,2,2
Seychelles,SEY,591,SYC,1987,2,2
Seychelles,SEY,591,SYC,1988, ,2
Seychelles,SEY,591,SYC,1989, ,2
Seychelles,SEY,591,SYC,1990, ,2
Seychelles,SEY,591,SYC,1991,2,2
Seychelles,SEY,591,SYC,1992, ,2
Seychelles,SEY,591,SYC,1993, ,1
Seychelles,SEY,591,SYC,1994, ,1
Seychelles,SEY,591,SYC,1995, ,1
Seychelles,SEY,591,SYC,1996, ,1
Seychelles,SEY,591,SYC,1997, ,2
Seychelles,SEY,591,SYC,1998, ,1
Seychelles,SEY,591,SYC,1999, ,1
Seychelles,SEY,591,SYC,2000, ,1
Seychelles,SEY,591,SYC,2001, ,1
Seychelles,SEY,591,SYC,2002, ,2
Seychelles,SEY,591,SYC,2003, ,2
Seychelles,SEY,591,SYC,2004, ,2
Seychelles,SEY,591,SYC,2005, ,1
Seychelles,SEY,591,SYC,2006, ,1
Seychelles,SEY,591,SYC,2007, ,1
Seychelles,SEY,591,SYC,2008, ,2
Seychelles,SEY,591,SYC,2009,,2
Seychelles,SEY,591,SYC,2010,,1
Seychelles,SEY,591,SYC,2011,,1
Morocco,MOR,600,MAR,1976,3,3
Morocco,MOR,600,MAR,1977,4,2
Morocco,MOR,600,MAR,1978,3,2
Morocco,MOR,600,MAR,1979,3,2
Morocco,MOR,600,MAR,1980,3,2
Morocco,MOR,600,MAR,1981,3,3
Morocco,MOR,600,MAR,1982,4,3
Morocco,MOR,600,MAR,1983,4,3
Morocco,MOR,600,MAR,1984,4,3
Morocco,MOR,600,MAR,1985,4,3
Morocco,MOR,600,MAR,1986,3,3
Morocco,MOR,600,MAR,1987,3,3
Morocco,MOR,600,MAR,1988,3,3
Morocco,MOR,600,MAR,1989,3,3
Morocco,MOR,600,MAR,1990,3,3
Morocco,MOR,600,MAR,1991,3,3
Morocco,MOR,600,MAR,1992,3,3
Morocco,MOR,600,MAR,1993,3,3
Morocco,MOR,600,MAR,1994,3,3
Morocco,MOR,600,MAR,1995,3,3
Morocco,MOR,600,MAR,1996,3,2
Morocco,MOR,600,MAR,1997,2,3
Morocco,MOR,600,MAR,1998,2,2
Morocco,MOR,600,MAR,1999,2,2
Morocco,MOR,600,MAR,2000,2,3
Morocco,MOR,600,MAR,2001,2,2
Morocco,MOR,600,MAR,2002,2,2
Morocco,MOR,600,MAR,2003,3,2
Morocco,MOR,600,MAR,2004,2,3
Morocco,MOR,600,MAR,2005,3,3
Morocco,MOR,600,MAR,2006,3,3
Morocco,MOR,600,MAR,2007,3,3
Morocco,MOR,600,MAR,2008,3,3
Morocco,MOR,600,MAR,2009,3,3
Morocco,MOR,600,MAR,2010,3,3
Morocco,MOR,600,MAR,2011,3,3
Algeria,ALG,615,DZA,1976,2, 
Algeria,ALG,615,DZA,1977,2, 
Algeria,ALG,615,DZA,1978, , 
Algeria,ALG,615,DZA,1979,4,2
Algeria,ALG,615,DZA,1980,2,1
Algeria,ALG,615,DZA,1981,2,1
Algeria,ALG,615,DZA,1982,2,1
Algeria,ALG,615,DZA,1983,2,1
Algeria,ALG,615,DZA,1984,2,2
Algeria,ALG,615,DZA,1985,2,2
Algeria,ALG,615,DZA,1986,2,2
Algeria,ALG,615,DZA,1987,2,2
Algeria,ALG,615,DZA,1988,4,3
Algeria,ALG,615,DZA,1989,2,2
Algeria,ALG,615,DZA,1990,2,2
Algeria,ALG,615,DZA,1991,3,3
Algeria,ALG,615,DZA,1992,4,4
Algeria,ALG,615,DZA,1993,4,5
Algeria,ALG,615,DZA,1994,5,5
Algeria,ALG,615,DZA,1995,5,5
Algeria,ALG,615,DZA,1996,5,5
Algeria,ALG,615,DZA,1997,5,5
Algeria,ALG,615,DZA,1998,5,5
Algeria,ALG,615,DZA,1999,5,5
Algeria,ALG,615,DZA,2000,5,4
Algeria,ALG,615,DZA,2001,5,4
Algeria,ALG,615,DZA,2002,4,4
Algeria,ALG,615,DZA,2003,5,4
Algeria,ALG,615,DZA,2004,4,4
Algeria,ALG,615,DZA,2005,4,4
Algeria,ALG,615,DZA,2006,4,4
Algeria,ALG,615,DZA,2007,4,3
Algeria,ALG,615,DZA,2008,3,3
Algeria,ALG,615,DZA,2009,3,2
Algeria,ALG,615,DZA,2010,3,3
Algeria,ALG,615,DZA,2011,3,3
Tunisia,TUN,616,TUN,1976,2,2
Tunisia,TUN,616,TUN,1977,3,1
Tunisia,TUN,616,TUN,1978,3,2
Tunisia,TUN,616,TUN,1979,3,3
Tunisia,TUN,616,TUN,1980,3,1
Tunisia,TUN,616,TUN,1981,3,2
Tunisia,TUN,616,TUN,1982,3,2
Tunisia,TUN,616,TUN,1983,3,3
Tunisia,TUN,616,TUN,1984,3,3
Tunisia,TUN,616,TUN,1985,3,2
Tunisia,TUN,616,TUN,1986,3,3
Tunisia,TUN,616,TUN,1987,3,3
Tunisia,TUN,616,TUN,1988,2,2
Tunisia,TUN,616,TUN,1989,2,2
Tunisia,TUN,616,TUN,1990,3,3
Tunisia,TUN,616,TUN,1991,4,3
Tunisia,TUN,616,TUN,1992,3,3
Tunisia,TUN,616,TUN,1993,3,3
Tunisia,TUN,616,TUN,1994,4,3
Tunisia,TUN,616,TUN,1995,4,2
Tunisia,TUN,616,TUN,1996,3,2
Tunisia,TUN,616,TUN,1997,4,3
Tunisia,TUN,616,TUN,1998,3,3
Tunisia,TUN,616,TUN,1999,3,3
Tunisia,TUN,616,TUN,2000,3,3
Tunisia,TUN,616,TUN,2001,3,3
Tunisia,TUN,616,TUN,2002,3,2
Tunisia,TUN,616,TUN,2003,3,3
Tunisia,TUN,616,TUN,2004,3,3
Tunisia,TUN,616,TUN,2005,3,2
Tunisia,TUN,616,TUN,2006,3,3
Tunisia,TUN,616,TUN,2007,3,3
Tunisia,TUN,616,TUN,2008,3,3
Tunisia,TUN,616,TUN,2009,3,3
Tunisia,TUN,616,TUN,2010,3,3
Tunisia,TUN,616,TUN,2011,3,1
Libya,LIB,620,LBY,1976,3, 
Libya,LIB,620,LBY,1977,3, 
Libya,LIB,620,LBY,1978,3, 
Libya,LIB,620,LBY,1979,3,2
Libya,LIB,620,LBY,1980,4,4
Libya,LIB,620,LBY,1981,3,4
Libya,LIB,620,LBY,1982,3,3
Libya,LIB,620,LBY,1983,3,3
Libya,LIB,620,LBY,1984,3,4
Libya,LIB,620,LBY,1985,3,3
Libya,LIB,620,LBY,1986,3,4
Libya,LIB,620,LBY,1987,4,4
Libya,LIB,620,LBY,1988,3,3
Libya,LIB,620,LBY,1989,3,3
Libya,LIB,620,LBY,1990,3,3
Libya,LIB,620,LBY,1991,3,3
Libya,LIB,620,LBY,1992,3,3
Libya,LIB,620,LBY,1993,3,3
Libya,LIB,620,LBY,1994,3,3
Libya,LIB,620,LBY,1995,3,3
Libya,LIB,620,LBY,1996,3,3
Libya,LIB,620,LBY,1997,4,3
Libya,LIB,620,LBY,1998,3,4
Libya,LIB,620,LBY,1999,3,4
Libya,LIB,620,LBY,2000,3,3
Libya,LIB,620,LBY,2001,3,3
Libya,LIB,620,LBY,2002,3,3
Libya,LIB,620,LBY,2003,3,3
Libya,LIB,620,LBY,2004,3,3
Libya,LIB,620,LBY,2005,3,3
Libya,LIB,620,LBY,2006,3,3
Libya,LIB,620,LBY,2007,3,3
Libya,LIB,620,LBY,2008,3,3
Libya,LIB,620,LBY,2009,3,3
Libya,LIB,620,LBY,2010,3,3
Libya,LIB,620,LBY,2011,5,5
Sudan,SUD,625,SDN,1976,4,3
Sudan,SUD,625,SDN,1977,3,2
Sudan,SUD,625,SDN,1978,3,2
Sudan,SUD,625,SDN,1979,3,3
Sudan,SUD,625,SDN,1980,3,2
Sudan,SUD,625,SDN,1981,3,3
Sudan,SUD,625,SDN,1982,3,2
Sudan,SUD,625,SDN,1983,3,2
Sudan,SUD,625,SDN,1984,3,3
Sudan,SUD,625,SDN,1985,3,3
Sudan,SUD,625,SDN,1986,3,4
Sudan,SUD,625,SDN,1987,4,4
Sudan,SUD,625,SDN,1988,5,5
Sudan,SUD,625,SDN,1989,4,3
Sudan,SUD,625,SDN,1990,4,4
Sudan,SUD,625,SDN,1991,4,5
Sudan,SUD,625,SDN,1992,5,5
Sudan,SUD,625,SDN,1993,5,5
Sudan,SUD,625,SDN,1994,5,5
Sudan,SUD,625,SDN,1995,4,5
Sudan,SUD,625,SDN,1996,5,4
Sudan,SUD,625,SDN,1997,4,5
Sudan,SUD,625,SDN,1998,4,5
Sudan,SUD,625,SDN,1999,5,5
Sudan,SUD,625,SDN,2000,5,5
Sudan,SUD,625,SDN,2001,5,5
Sudan,SUD,625,SDN,2002,4,5
Sudan,SUD,625,SDN,2003,5,5
Sudan,SUD,625,SDN,2004,5,5
Sudan,SUD,625,SDN,2005,5,5
Sudan,SUD,625,SDN,2006,5,5
Sudan,SUD,625,SDN,2007,5,5
Sudan,SUD,625,SDN,2008,5,5
Sudan,SUD,625,SDN,2009,5,5
Sudan,SUD,625,SDN,2010,5,5
Sudan,SUD,625,SDN,2011,5,5
South Sudan,SSD,626,SSD,2011,4,5
Iran,IRN,630,IRN,1976,4,3
Iran,IRN,630,IRN,1977,3,4
Iran,IRN,630,IRN,1978, , 
Iran,IRN,630,IRN,1979,3,4
Iran,IRN,630,IRN,1980,5, 
Iran,IRN,630,IRN,1981,4,5
Iran,IRN,630,IRN,1982,5,5
Iran,IRN,630,IRN,1983,5,5
Iran,IRN,630,IRN,1984,5,5
Iran,IRN,630,IRN,1985,5,5
Iran,IRN,630,IRN,1986,4,5
Iran,IRN,630,IRN,1987,5,5
Iran,IRN,630,IRN,1988,5,5
Iran,IRN,630,IRN,1989,4,5
Iran,IRN,630,IRN,1990,4,4
Iran,IRN,630,IRN,1991,4,4
Iran,IRN,630,IRN,1992,4,4
Iran,IRN,630,IRN,1993,3,4
Iran,IRN,630,IRN,1994,4,4
Iran,IRN,630,IRN,1995,5,4
Iran,IRN,630,IRN,1996,4,3
Iran,IRN,630,IRN,1997,4,4
Iran,IRN,630,IRN,1998,4,3
Iran,IRN,630,IRN,1999,4,4
Iran,IRN,630,IRN,2000,3,4
Iran,IRN,630,IRN,2001,3,3
Iran,IRN,630,IRN,2002,3,4
Iran,IRN,630,IRN,2003,3,3
Iran,IRN,630,IRN,2004,4,3
Iran,IRN,630,IRN,2005,3,4
Iran,IRN,630,IRN,2006,4,4
Iran,IRN,630,IRN,2007,4,4
Iran,IRN,630,IRN,2008,4,4
Iran,IRN,630,IRN,2009,4,4
Iran,IRN,630,IRN,2010,4,4
Iran,IRN,630,IRN,2011,4,4
Turkey,TUR,640,TUR,1976,3,2
Turkey,TUR,640,TUR,1977,3,1
Turkey,TUR,640,TUR,1978,2,1
Turkey,TUR,640,TUR,1979,3,1
Turkey,TUR,640,TUR,1980,4,3
Turkey,TUR,640,TUR,1981,4,3
Turkey,TUR,640,TUR,1982,4,3
Turkey,TUR,640,TUR,1983,4,3
Turkey,TUR,640,TUR,1984,3,3
Turkey,TUR,640,TUR,1985,4,3
Turkey,TUR,640,TUR,1986,4,3
Turkey,TUR,640,TUR,1987,4,3
Turkey,TUR,640,TUR,1988,4,3
Turkey,TUR,640,TUR,1989,4,3
Turkey,TUR,640,TUR,1990,4,3
